"133","31","0","Family"
"134","31","0","Family"
"142","31","0","Family"
"145","31","0","Family"
"146","31","0","Family"
"149","31","0","Family"
"153","31","0","Family"
"163","31","0","Family"
"166","31","0","Family"
"168","31","0","Family"
"170","31","0","Family"
"175","31","0","Family"
"194","31","0","Family"
"199","31","0","Family"
"200","31","0","Family"
"201","31","0","Family"
"203","31","0","Family"
"206","31","0","Family"
"207","31","0","Family"
"211","31","0","Family"
"213","31","0","Family"
"215","31","0","Family"
"216","31","0","Family"
"217","31","0","Family"
"220","31","0","Family"
"222","31","0","Family"
"223","31","0","Family"
"236","31","0","Family"
"237","31","0","Family"
"241","31","0","Family"
"243","31","0","Family"
"254","31","0","Family"
"258","31","0","Family"
"259","31","0","Family"
"261","31","0","Family"
"264","31","0","Family"
"266","31","0","Family"
"267","31","0","Family"
"271","31","0","Family"
"272","31","0","Family"
"275","31","0","Family"
"298","31","0","Family"
"299","31","0","Family"
"301","31","0","Family"
"302","31","0","Family"
"303","31","0","Family"
"304","31","0","Family"
"309","31","0","Family"
"311","31","0","Family"
"312","31","0","Family"
"313","31","0","Family"
"314","31","0","Family"
"315","31","0","Family"
"316","31","0","Family"
"317","31","0","Family"
"320","31","0","Family"
"321","31","0","Family"
"324","31","0","Family"
"327","31","0","Family"
"329","31","0","Family"
"330","31","0","Family"
"341","31","0","Family"
"342","31","0","Family"
"343","31","0","Family"
"350","31","0","Family"
"351","31","0","Family"
"353","31","0","Family"
"361","31","0","Family"
"363","31","0","Family"
"367","31","0","Family"
"370","31","0","Family"
"376","31","0","Family"
"380","31","0","Family"
"389","31","0","Family"
"394","31","0","Family"
"395","31","0","Family"
"397","31","0","Family"
"410","31","0","Family"
"411","31","0","Family"
"414","31","0","Family"
"420","31","0","Family"
"427","31","0","Family"
"428","31","0","Family"
"429","31","0","Family"
"437","31","0","Family"
"438","31","0","Family"
"446","31","0","Family"
"447","31","0","Family"
"458","31","0","Family"
"468","31","0","Family"
"469","31","0","Family"
"475","31","0","Family"
"477","31","0","Family"
"482","31","0","Family"
"484","31","0","Family"
"485","31","0","Family"
"486","31","0","Family"
"488","31","0","Family"
"493","31","0","Family"
"500","31","0","Family"
"505","31","0","Family"
"509","31","0","Family"
"514","31","0","Family"
"521","31","0","Family"
"19","29","0","Fantasy"
"20","29","0","Fantasy"
"25","29","0","Fantasy"
"26","29","0","Fantasy"
"29","29","0","Fantasy"
"31","29","0","Fantasy"
"34","29","0","Fantasy"
"36","29","0","Fantasy"
"37","29","0","Fantasy"
"38","29","0","Fantasy"
"44","29","0","Fantasy"
"45","29","0","Fantasy"
"47","29","0","Fantasy"
"50","29","0","Fantasy"
"58","29","0","Fantasy"
"62","29","0","Fantasy"
"64","29","0","Fantasy"
"68","29","0","Fantasy"
"69","29","0","Fantasy"
"73","29","0","Fantasy"
"74","29","0","Fantasy"
"75","29","0","Fantasy"
"79","29","0","Fantasy"
"81","29","0","Fantasy"
"82","29","0","Fantasy"
"83","29","0","Fantasy"
"84","29","0","Fantasy"
"85","29","0","Fantasy"
"88","29","0","Fantasy"
"98","29","0","Fantasy"
"106","29","0","Fantasy"
"117","29","0","Fantasy"
"118","29","0","Fantasy"
